출처: 시카고선물거래소(CBO).
단위 : 달러/톤
"date","wheat","corn","soybeans"
"20121214","294","288","550"
"20121213","291","280","542"
"20121212","292","284","541"
"20121211","296","285","541"
"20121210","306","286","542"
"20121209","0","0","0"
"20121208","0","0","0"
"20121207","310","288","541"
"20121206","311","294","548"
"20121205","309","297","544"
"20121204","308","294","535"
"20121203","309","295","534"
"20121202","0","0","0"
"20121201","0","0","0"
"20121130","310","294","529"
"20121129","319","296","532"
"20121128","322","299","531"
"20121127","321","299","532"
"20121126","312","294","523"
"20121125","0","0","0"
"20121124","0","0","0"
"20121123","312","293","521"
"20121122","0","0","0"
"20121121","311","292","517"
"20121120","310","293","519"
"20121119","309","291","512"
"20121118","0","0","0"
"20121117","0","0","0"
"20121116","308","286","508"
"20121115","311","284","515"
"20121114","312","286","526"
"20121113","313","285","524"
"20121112","315","283","518"
"20121111","0","0","0"
"20121110","0","0","0"
"20121109","326","291","534"
"20121108","332","292","551"
"20121107","328","293","554"
"20121106","322","292","557"
"20121105","318","290","553"
"20121104","0","0","0"
"20121103","0","0","0"
"20121102","318","291","561"
"20121101","319","296","573"
"20121031","318","297","568"
"20121030","315","292","563"
"20121029","315","290","561"
"20121028","0","0","0"
"20121027","0","0","0"
"20121026","317","290","574"
"20121025","321","292","575"
"20121024","325","297","577"
"20121023","319","298","571"
"20121022","323","300","568"
"20121021","0","0","0"
"20121020","0","0","0"
"20121019","321","300","564"
"20121018","319","299","568"
"20121017","315","293","555"
"20121016","311","291","549"
"20121015","312","290","548"
"20121014","0","0","0"
"20121013","0","0","0"
"20121012","315","296","559"
"20121011","326","304","569"
"20121010","320","290","560"
"20121009","318","292","570"
"20121008","316","292","570"
"20121007","0","0","0"
"20121006","0","0","0"
"20121005","315","294","570"
"20121004","319","298","570"
"20121003","321","298","563"
"20121002","320","299","562"
"20121001","325","298","573"
"20120930","0","0","0"
"20120929","0","0","0"
"20120928","332","298","588"
"20120927","314","282","577"
"20120926","319","285","578"
"20120925","326","293","592"
"20120924","328","293","592"
"20120923","0","0","0"
"20120922","0","0","0"
"20120921","330","295","596"
"20120920","323","294","595"
"20120919","324","298","613"
"20120918","317","291","603"
"20120917","323","294","613"
"20120916","0","0","0"
"20120915","0","0","0"
"20120914","330","306","638"
"20120913","323","306","641"
"20120912","319","304","640"
"20120911","316","308","623"
"20120910","319","307","629"
"20120909","0","0","0"
"20120908","0","0","0"
"20120907","325","313","636"
"20120906","320","314","641"
"20120905","311","311","642"
"20120904","318","318","651"
"20120903","0","0","0"
"20120902","0","0","0"
"20120901","0","0","0"
"20120831","320","316","648"
"20120830","325","319","650"
"20120829","325","319","648"
"20120828","314","311","637"
"20120827","317","313","636"
"20120826","0","0","0"
"20120825","0","0","0"
"20120824","319","316","638"
"20120823","321","318","635"
"20120822","329","327","642"
"20120821","331","327","644"
"20120820","323","321","626"
"20120819","0","0","0"
"20120818","0","0","0"
"20120817","321","314","614"
"20120816","317","314","609"
"20120815","311","313","610"
"20120814","309","307","617"
"20120813","315","308","609"
"20120812","0","0","0"
"20120811","0","0","0"
"20120810","325","315","628"
"20120809","335","322","623"
"20120808","330","319","598"
"20120807","326","313","589"
"20120806","328","316","590"
"20120805","0","0","0"
"20120804","0","0","0"
"20120803","327","318","608"
"20120802","317","312","607"
"20120801","323","315","618"
"20120731","326","317","632"
"20120730","336","322","634"
"20120729","0","0","0"
"20120728","0","0","0"
"20120727","329","314","618"
"20120726","324","307","608"
"20120725","331","312","622"
"20120724","322","311","605"
"20120723","335","320","624"
"20120722","0","0","0"
"20120721","0","0","0"
"20120720","346","324","645"
"20120719","343","318","637"
"20120718","331","312","618"
"20120717","325","306","602"
"20120716","324","305","600"
"20120715","0","0","0"
"20120714","0","0","0"
"20120713","309","297","603"
"20120712","305","303","597"
"20120711","296","295","596"
"20120710","295","299","605"
"20120709","297","305","611"
"20120708","0","0","0"
"20120707","0","0","0"
"20120706","290","292","595"
"20120705","302","302","597"
"20120704","0","0","0"
"20120703","287","282","577"
"20120702","277","272","563"
"20120701","0","0","0"
"20120630","0","0","0"
"20120629","271","264","555"
"20120628","266","256","538"
"20120627","268","255","540"
"20120626","267","254","540"
"20120625","266","248","544"
"20120624","0","0","0"
"20120623","0","0","0"
"20120622","247","232","530"
"20120621","243","230","528"
"20120620","243","240","531"
"20120619","238","241","526"
"20120618","231","236","508"
"20120617","0","0","0"
"20120616","0","0","0"
"20120615","223","228","505"
"20120614","229","236","509"
"20120613","226","233","517"
"20120612","226","229","527"
"20120611","231","233","523"
"20120610","0","0","0"
"20120609","0","0","0"
"20120608","231","235","524"
"20120607","235","233","524"
"20120606","229","230","509"
"20120605","225","223","495"
"20120604","230","223","492"
"20120603","0","0","0"
"20120602","0","0","0"
"20120601","224","217","493"
"20120531","236","218","492"
"20120530","240","220","504"
"20120529","241","221","509"
"20120528","0","0","0"
"20120527","0","0","0"
"20120526","0","0","0"
"20120525","249","227","507"
"20120524","243","227","505"
"20120523","244","237","500"
"20120522","251","235","507"
"20120521","258","249","519"
"20120520","0","0","0"
"20120519","0","0","0"
"20120518","255","250","516"
"20120517","241","246","528"
"20120516","234","244","522"
"20120515","223","235","519"
"20120514","219","239","510"
"20120513","0","0","0"
"20120512","0","0","0"
"20120511","217","239","515"
"20120510","218","246","533"
"20120509","217","252","524"
"20120508","223","262","528"
"20120507","222","261","537"
"20120506","0","0","0"
"20120505","0","0","0"
"20120504","221","260","541"
"20120503","223","256","539"
"20120502","223","252","543"
"20120501","232","259","550"
"20120430","238","259","552"
"20120429","0","0","0"
"20120428","0","0","0"
"20120427","235","257","549"
"20120426","230","245","544"
"20120425","226","240","541"
"20120424","229","243","536"
"20120423","229","245","528"
"20120422","0","0","0"
"20120421","0","0","0"
"20120420","226","241","531"
"20120419","229","244","520"
"20120418","224","236","517"
"20120417","226","242","523"
"20120416","226","245","521"
"20120415","0","0","0"
"20120414","0","0","0"
"20120413","229","247","527"
"20120412","234","250","529"
"20120411","230","250","522"
"20120410","229","249","523"
"20120409","236","255","525"
"20120408","0","0","0"
"20120407","0","0","0"
"20120406","0","0","0"
"20120405","234","259","526"
"20120404","234","258","521"
"20120403","241","259","520"
"20120402","241","257","522"
"20120401","0","0","0"
"20120331","0","0","0"
"20120330","242","253","515"
"20120329","225","237","498"
"20120328","231","244","502"
"20120327","235","248","503"
"20120326","242","251","506"
"20120325","0","0","0"
"20120324","0","0","0"
"20120323","240","254","501"
"20120322","237","253","495"
"20120321","233","252","497"
"20120320","236","254","494"
"20120319","239","261","502"
"20120318","0","0","0"
"20120317","0","0","0"
"20120316","246","264","504"
"20120315","244","263","503"
"20120314","239","263","498"
"20120313","239","265","495"
"20120312","239","264","488"
"20120311","0","0","0"
"20120310","0","0","0"
"20120309","234","257","489"
"20120308","231","253","489"
"20120307","232","253","485"
"20120306","240","259","488"
"20120305","245","262","484"
"20120304","0","0","0"
"20120303","0","0","0"
"20120302","246","259","488"
"20120301","242","257","483"
"20120229","244","258","482"
"20120228","243","257","479"
"20120227","237","253","475"
"20120226","0","0","0"
"20120225","0","0","0"
"20120224","235","252","469"
"20120223","235","251","469"
"20120222","236","251","467"
"20120221","232","247","467"
"20120220","0","0","0"
"20120219","0","0","0"
"20120218","0","0","0"
"20120217","236","252","465"
"20120216","231","250","462"
"20120215","230","246","463"
"20120214","233","249","461"
"20120213","235","251","460"
"20120212","0","0","0"
"20120211","0","0","0"
"20120210","231","248","451"
"20120209","237","250","451"
"20120208","242","252","452"
"20120207","243","252","452"
"20120206","245","253","453"
"20120205","0","0","0"
"20120204","0","0","0"
"20120203","242","253","452"
"20120202","243","253","447"
"20120201","247","252","446"
"20120131","244","251","440"
"20120130","236","248","435"
"20120129","0","0","0"
"20120128","0","0","0"
"20120127","237","252","447"
"20120126","240","249","449"
"20120125","235","249","445"
"20120124","232","248","448"
"20120123","227","244","447"
"20120122","0","0","0"
"20120121","0","0","0"
"20120120","224","240","436"
"20120119","222","238","439"
"20120118","217","233","434"
"20120117","222","237","434"
"20120116","0","0","0"
"20120115","0","0","0"
"20120114","0","0","0"
"20120113","221","236","426"
"20120112","222","240","433"
"20120111","235","256","440"
"20120110","235","256","449"
"20120109","235","256","450"
"20120108","0","0","0"
"20120107","0","0","0"
"20120106","229","253","437"
"20120105","231","253","441"
"20120104","238","259","448"
"20120103","241","259","447"
"20120102","0","0","0"
"20120101","0","0","0"
"20111231","0","0","0"
"20111230","239","254","440"
"20111229","237","251","436"
"20111228","239","252","440"
"20111227","236","249","440"
"20111226","0","0","0"
"20111225","0","0","0"
"20111224","0","0","0"
"20111223","228","243","427"
"20111222","228","243","427"
"20111221","226","242","423"
"20111220","223","238","420"
"20111219","220","236","417"
"20111218","0","0","0"
"20111217","0","0","0"
"20111216","214","229","415"
"20111215","212","227","408"
"20111214","216","228","404"
"20111213","217","231","410"
"20111212","211","230","408"
"20111211","0","0","0"
"20111210","0","0","0"
"20111209","210","230","406"
"20111208","211","232","416"
"20111207","214","229","415"
"20111206","220","230","415"
"20111205","220","228","413"
"20111204","0","0","0"
"20111203","0","0","0"
"20111202","224","230","417"
"20111201","221","234","414"
"20111130","218","236","415"
"20111129","218","235","413"
"20111128","211","232","411"
"20111127","0","0","0"
"20111126","0","0","0"
"20111125","211","229","406"
"20111124","0","0","0"
"20111123","212","231","412"
"20111122","218","235","423"
"20111121","217","235","421"
"20111120","0","0","0"
"20111119","0","0","0"
"20111118","219","240","429"
"20111117","217","241","429"
"20111116","226","253","436"
"20111115","232","254","441"
"20111114","226","249","430"
"20111113","0","0","0"
"20111112","0","0","0"
"20111111","226","251","428"
"20111110","227","254","425"
"20111109","236","258","432"
"20111108","241","260","439"
"20111107","234","257","438"
"20111106","0","0","0"
"20111105","0","0","0"
"20111104","233","258","445"
"20111103","233","257","447"
"20111102","229","253","438"
"20111101","231","257","438"
"20111031","230","254","443"
"20111030","0","0","0"
"20111029","0","0","0"
"20111028","236","257","447"
"20111027","236","256","453"
"20111026","227","250","444"
"20111025","233","256","450"
"20111024","236","256","450"
"20111023","0","0","0"
"20111022","0","0","0"
"20111021","232","255","445"
"20111020","231","255","450"
"20111019","227","251","450"
"20111018","229","253","459"
"20111017","229","252","460"
"20111016","0","0","0"
"20111015","0","0","0"
"20111014","228","251","466"
"20111013","227","251","461"
"20111012","230","252","455"
"20111011","242","253","453"
"20111010","224","238","432"
"20111009","0","0","0"
"20111008","0","0","0"
"20111007","223","236","425"
"20111006","226","238","427"
"20111005","229","238","427"
"20111004","221","231","426"
"20111003","227","233","432"
"20111002","0","0","0"
"20111001","0","0","0"
"20110930","223","233","433"
"20110929","240","249","451"
"20110928","234","248","449"
"20110927","241","256","464"
"20110926","238","255","462"
"20110925","0","0","0"
"20110924","0","0","0"
"20110923","235","251","462"
"20110922","232","255","471"
"20110921","244","269","485"
"20110920","247","271","491"
"20110919","247","272","490"
"20110918","0","0","0"
"20110917","0","0","0"
"20110916","252","272","498"
"20110915","255","275","499"
"20110914","257","280","504"
"20110913","253","279","507"
"20110912","257","289","509"
"20110911","0","0","0"
"20110910","0","0","0"
"20110909","257","285","520"
"20110908","260","284","517"
"20110907","262","289","518"
"20110906","263","293","519"
"20110905","0","0","0"
"20110904","0","0","0"
"20110903","0","0","0"
"20110902","268","295","527"
"20110901","262","286","523"
"20110831","273","298","532"
"20110830","275","300","532"
"20110829","278","297","528"
"20110828","0","0","0"
"20110827","0","0","0"
"20110826","280","296","519"
"20110825","278","288","509"
"20110824","275","288","509"
"20110823","278","287","510"
"20110822","270","283","505"
"20110821","0","0","0"
"20110820","0","0","0"
"20110819","268","279","499"
"20110818","260","275","496"
"20110817","267","280","498"
"20110816","266","281","492"
"20110815","261","278","493"
"20110814","0","0","0"
"20110813","0","0","0"
"20110812","258","276","491"
"20110811","257","276","490"
"20110810","251","266","477"
"20110809","246","267","477"
"20110808","241","265","481"
"20110807","0","0","0"
"20110806","0","0","0"
